A search for the stationary solution
---

15 parameters:
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 0.00000000e+00
alpha = 0.00000000e+00
beta = 0.00000000e+00
r_power = 0
x_grid = 100
x_skip = 1
t_grid = 8192000
t_skip = 81920
width = 5.00000000e+00
duration = 6.00000000e+00
+

4.99764514e-02;1.49834442e-01;2.48547244e-01;3.44474757e-01;4.35735087e-01;5.20567373e-01;5.97604368e-01;6.66018895e-01;7.25544566e-01;7.76401600e-01;8.19171542e-01;8.54660882e-01;8.83780493e-01;9.07453590e-01;9.26554129e-01;9.41871465e-01;9.54094779e-01;9.63810855e-01;9.71509899e-01;9.77595555e-01;9.82396507e-01;9.86178109e-01;9.89153167e-01;9.91491458e-01;9.93327889e-01;9.94769318e-01;9.95900181e-01;9.96787069e-01;9.97482418e-01;9.98027473e-01;9.98454643e-01;9.98789379e-01;9.99051653e-01;9.99257135e-01;9.99418111e-01;9.99544214e-01;9.99642996e-01;9.99720372e-01;9.99780981e-01;9.99828454e-01;9.99865638e-01;9.99894763e-01;9.99917575e-01;9.99935442e-01;9.99949436e-01;9.99960397e-01;9.99968982e-01;9.99975706e-01;9.99980972e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997305e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84736781e-02;2.00000718e+00;1.69806663e-06
4.99764565e-02;1.49834457e-01;2.48547268e-01;3.44474790e-01;4.35735126e-01;5.20567416e-01;5.97604414e-01;6.66018941e-01;7.25544611e-01;7.76401643e-01;8.19171582e-01;8.54660919e-01;8.83780526e-01;9.07453619e-01;9.26554155e-01;9.41871487e-01;9.54094799e-01;9.63810871e-01;9.71509913e-01;9.77595567e-01;9.82396517e-01;9.86178118e-01;9.89153175e-01;9.91491465e-01;9.93327894e-01;9.94769322e-01;9.95900185e-01;9.96787072e-01;9.97482421e-01;9.98027476e-01;9.98454645e-01;9.98789381e-01;9.99051655e-01;9.99257136e-01;9.99418112e-01;9.99544215e-01;9.99642997e-01;9.99720373e-01;9.99780982e-01;9.99828455e-01;9.99865639e-01;9.99894763e-01;9.99917575e-01;9.99935442e-01;9.99949437e-01;9.99960397e-01;9.99968982e-01;9.99975706e-01;9.99980972e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84737181e-02;2.00000738e+00;1.38905099e-06
4.99764607e-02;1.49834470e-01;2.48547288e-01;3.44474817e-01;4.35735158e-01;5.20567452e-01;5.97604451e-01;6.66018979e-01;7.25544648e-01;7.76401678e-01;8.19171615e-01;8.54660948e-01;8.83780552e-01;9.07453642e-01;9.26554175e-01;9.41871505e-01;9.54094814e-01;9.63810885e-01;9.71509925e-01;9.77595577e-01;9.82396526e-01;9.86178126e-01;9.89153181e-01;9.91491470e-01;9.93327899e-01;9.94769326e-01;9.95900188e-01;9.96787075e-01;9.97482424e-01;9.98027478e-01;9.98454647e-01;9.98789382e-01;9.99051656e-01;9.99257137e-01;9.99418113e-01;9.99544216e-01;9.99642997e-01;9.99720374e-01;9.99780982e-01;9.99828455e-01;9.99865639e-01;9.99894764e-01;9.99917575e-01;9.99935442e-01;9.99949437e-01;9.99960397e-01;9.99968982e-01;9.99975706e-01;9.99980972e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84737508e-02;2.00000755e+00;1.13627036e-06
4.99764641e-02;1.49834480e-01;2.48547305e-01;3.44474839e-01;4.35735185e-01;5.20567481e-01;5.97604482e-01;6.66019009e-01;7.25544678e-01;7.76401706e-01;8.19171641e-01;8.54660972e-01;8.83780574e-01;9.07453662e-01;9.26554192e-01;9.41871520e-01;9.54094827e-01;9.63810896e-01;9.71509935e-01;9.77595586e-01;9.82396533e-01;9.86178132e-01;9.89153186e-01;9.91491475e-01;9.93327903e-01;9.94769329e-01;9.95900191e-01;9.96787078e-01;9.97482426e-01;9.98027479e-01;9.98454649e-01;9.98789383e-01;9.99051657e-01;9.99257138e-01;9.99418113e-01;9.99544217e-01;9.99642998e-01;9.99720374e-01;9.99780982e-01;9.99828455e-01;9.99865639e-01;9.99894764e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968982e-01;9.99975706e-01;9.99980972e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84737776e-02;2.00000769e+00;9.29490677e-07
4.99764669e-02;1.49834488e-01;2.48547318e-01;3.44474857e-01;4.35735206e-01;5.20567504e-01;5.97604507e-01;6.66019035e-01;7.25544703e-01;7.76401730e-01;8.19171663e-01;8.54660992e-01;8.83780592e-01;9.07453677e-01;9.26554206e-01;9.41871532e-01;9.54094838e-01;9.63810905e-01;9.71509943e-01;9.77595592e-01;9.82396539e-01;9.86178137e-01;9.89153191e-01;9.91491478e-01;9.93327906e-01;9.94769332e-01;9.95900193e-01;9.96787079e-01;9.97482427e-01;9.98027481e-01;9.98454650e-01;9.98789384e-01;9.99051658e-01;9.99257139e-01;9.99418114e-01;9.99544217e-01;9.99642998e-01;9.99720374e-01;9.99780983e-01;9.99828456e-01;9.99865640e-01;9.99894764e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968982e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84737995e-02;2.00000780e+00;7.60341463e-07
4.99764692e-02;1.49834495e-01;2.48547329e-01;3.44474871e-01;4.35735223e-01;5.20567524e-01;5.97604527e-01;6.66019055e-01;7.25544723e-01;7.76401749e-01;8.19171681e-01;8.54661008e-01;8.83780606e-01;9.07453690e-01;9.26554218e-01;9.41871542e-01;9.54094847e-01;9.63810913e-01;9.71509949e-01;9.77595598e-01;9.82396543e-01;9.86178141e-01;9.89153194e-01;9.91491481e-01;9.93327908e-01;9.94769334e-01;9.95900195e-01;9.96787081e-01;9.97482429e-01;9.98027482e-01;9.98454651e-01;9.98789385e-01;9.99051658e-01;9.99257139e-01;9.99418115e-01;9.99544217e-01;9.99642999e-01;9.99720375e-01;9.99780983e-01;9.99828456e-01;9.99865640e-01;9.99894764e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968982e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738174e-02;2.00000790e+00;6.21973414e-07
4.99764711e-02;1.49834500e-01;2.48547338e-01;3.44474883e-01;4.35735238e-01;5.20567540e-01;5.97604544e-01;6.66019072e-01;7.25544740e-01;7.76401765e-01;8.19171695e-01;8.54661022e-01;8.83780618e-01;9.07453701e-01;9.26554227e-01;9.41871551e-01;9.54094854e-01;9.63810919e-01;9.71509954e-01;9.77595602e-01;9.82396547e-01;9.86178144e-01;9.89153197e-01;9.91491484e-01;9.93327910e-01;9.94769336e-01;9.95900197e-01;9.96787082e-01;9.97482430e-01;9.98027483e-01;9.98454652e-01;9.98789386e-01;9.99051659e-01;9.99257140e-01;9.99418115e-01;9.99544218e-01;9.99642999e-01;9.99720375e-01;9.99780983e-01;9.99828456e-01;9.99865640e-01;9.99894764e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738320e-02;2.00000797e+00;5.08786186e-07
4.99764726e-02;1.49834505e-01;2.48547346e-01;3.44474893e-01;4.35735249e-01;5.20567553e-01;5.97604558e-01;6.66019086e-01;7.25544753e-01;7.76401777e-01;8.19171707e-01;8.54661032e-01;8.83780628e-01;9.07453710e-01;9.26554235e-01;9.41871557e-01;9.54094859e-01;9.63810924e-01;9.71509959e-01;9.77595606e-01;9.82396550e-01;9.86178147e-01;9.89153199e-01;9.91491486e-01;9.93327912e-01;9.94769337e-01;9.95900198e-01;9.96787083e-01;9.97482431e-01;9.98027484e-01;9.98454652e-01;9.98789386e-01;9.99051659e-01;9.99257140e-01;9.99418115e-01;9.99544218e-01;9.99642999e-01;9.99720375e-01;9.99780983e-01;9.99828456e-01;9.99865640e-01;9.99894764e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738440e-02;2.00000803e+00;4.16197409e-07
4.99764739e-02;1.49834509e-01;2.48547352e-01;3.44474901e-01;4.35735259e-01;5.20567563e-01;5.97604569e-01;6.66019097e-01;7.25544764e-01;7.76401788e-01;8.19171717e-01;8.54661041e-01;8.83780636e-01;9.07453717e-01;9.26554241e-01;9.41871563e-01;9.54094864e-01;9.63810928e-01;9.71509962e-01;9.77595609e-01;9.82396553e-01;9.86178149e-01;9.89153201e-01;9.91491487e-01;9.93327913e-01;9.94769339e-01;9.95900199e-01;9.96787084e-01;9.97482431e-01;9.98027484e-01;9.98454653e-01;9.98789387e-01;9.99051660e-01;9.99257140e-01;9.99418116e-01;9.99544218e-01;9.99642999e-01;9.99720375e-01;9.99780983e-01;9.99828456e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738538e-02;2.00000808e+00;3.40458408e-07
4.99764749e-02;1.49834512e-01;2.48547357e-01;3.44474908e-01;4.35735267e-01;5.20567572e-01;5.97604578e-01;6.66019107e-01;7.25544773e-01;7.76401796e-01;8.19171725e-01;8.54661049e-01;8.83780642e-01;9.07453722e-01;9.26554246e-01;9.41871567e-01;9.54094868e-01;9.63810931e-01;9.71509965e-01;9.77595612e-01;9.82396555e-01;9.86178151e-01;9.89153203e-01;9.91491489e-01;9.93327914e-01;9.94769340e-01;9.95900200e-01;9.96787085e-01;9.97482432e-01;9.98027485e-01;9.98454653e-01;9.98789387e-01;9.99051660e-01;9.99257141e-01;9.99418116e-01;9.99544219e-01;9.99642999e-01;9.99720376e-01;9.99780984e-01;9.99828456e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738619e-02;2.00000812e+00;2.78500057e-07
4.99764757e-02;1.49834514e-01;2.48547361e-01;3.44474913e-01;4.35735273e-01;5.20567579e-01;5.97604585e-01;6.66019114e-01;7.25544781e-01;7.76401803e-01;8.19171731e-01;8.54661054e-01;8.83780648e-01;9.07453727e-01;9.26554250e-01;9.41871571e-01;9.54094871e-01;9.63810934e-01;9.71509967e-01;9.77595614e-01;9.82396557e-01;9.86178152e-01;9.89153204e-01;9.91491490e-01;9.93327915e-01;9.94769340e-01;9.95900200e-01;9.96787085e-01;9.97482432e-01;9.98027485e-01;9.98454653e-01;9.98789387e-01;9.99051660e-01;9.99257141e-01;9.99418116e-01;9.99544219e-01;9.99643000e-01;9.99720376e-01;9.99780984e-01;9.99828457e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975706e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738684e-02;2.00000816e+00;2.27817114e-07
4.99764764e-02;1.49834516e-01;2.48547364e-01;3.44474918e-01;4.35735279e-01;5.20567585e-01;5.97604592e-01;6.66019120e-01;7.25544787e-01;7.76401809e-01;8.19171736e-01;8.54661059e-01;8.83780652e-01;9.07453731e-01;9.26554253e-01;9.41871574e-01;9.54094874e-01;9.63810936e-01;9.71509969e-01;9.77595615e-01;9.82396558e-01;9.86178153e-01;9.89153205e-01;9.91491490e-01;9.93327916e-01;9.94769341e-01;9.95900201e-01;9.96787086e-01;9.97482433e-01;9.98027486e-01;9.98454654e-01;9.98789388e-01;9.99051661e-01;9.99257141e-01;9.99418116e-01;9.99544219e-01;9.99643000e-01;9.99720376e-01;9.99780984e-01;9.99828457e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975707e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738738e-02;2.00000819e+00;1.86360017e-07
4.99764770e-02;1.49834518e-01;2.48547367e-01;3.44474921e-01;4.35735283e-01;5.20567590e-01;5.97604597e-01;6.66019126e-01;7.25544792e-01;7.76401814e-01;8.19171741e-01;8.54661063e-01;8.83780656e-01;9.07453734e-01;9.26554256e-01;9.41871576e-01;9.54094876e-01;9.63810938e-01;9.71509971e-01;9.77595617e-01;9.82396559e-01;9.86178154e-01;9.89153206e-01;9.91491491e-01;9.93327917e-01;9.94769341e-01;9.95900201e-01;9.96787086e-01;9.97482433e-01;9.98027486e-01;9.98454654e-01;9.98789388e-01;9.99051661e-01;9.99257141e-01;9.99418116e-01;9.99544219e-01;9.99643000e-01;9.99720376e-01;9.99780984e-01;9.99828457e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975707e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738782e-02;2.00000821e+00;1.52449489e-07
4.99764774e-02;1.49834519e-01;2.48547369e-01;3.44474924e-01;4.35735286e-01;5.20567594e-01;5.97604601e-01;6.66019130e-01;7.25544796e-01;7.76401818e-01;8.19171744e-01;8.54661067e-01;8.83780659e-01;9.07453737e-01;9.26554259e-01;9.41871578e-01;9.54094878e-01;9.63810940e-01;9.71509972e-01;9.77595618e-01;9.82396560e-01;9.86178155e-01;9.89153206e-01;9.91491492e-01;9.93327917e-01;9.94769342e-01;9.95900202e-01;9.96787087e-01;9.97482433e-01;9.98027486e-01;9.98454654e-01;9.98789388e-01;9.99051661e-01;9.99257141e-01;9.99418116e-01;9.99544219e-01;9.99643000e-01;9.99720376e-01;9.99780984e-01;9.99828457e-01;9.99865640e-01;9.99894765e-01;9.99917576e-01;9.99935443e-01;9.99949437e-01;9.99960398e-01;9.99968983e-01;9.99975707e-01;9.99980973e-01;9.99985097e-01;9.99988328e-01;9.99990858e-01;9.99992840e-01;9.99994392e-01;9.99995608e-01;9.99996560e-01;9.99997306e-01;9.99997890e-01;9.99998347e-01;9.99998705e-01;9.99998986e-01;9.99999206e-01;9.99999378e-01;9.99999513e-01;9.99999618e-01;9.99999701e-01;9.99999766e-01;9.99999817e-01;9.99999856e-01;9.99999888e-01;9.99999912e-01;9.99999931e-01;9.99999946e-01;9.99999958e-01;9.99999967e-01;9.99999974e-01;9.99999980e-01;9.99999984e-01;9.99999988e-01;9.99999990e-01;9.99999992e-01;9.99999994e-01;9.99999995e-01;9.99999996e-01;9.99999997e-01;9.99999998e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;-2.84738818e-02;2.00000823e+00;1.24704418e-07
